643,Research in Health Care Epidemiology and Infection Control  ,MDCH 643,Admission to the Community Health Sciences graduate program or consent of the program.,Credit for Community Health Sciences 643 and Medical Science 647.07 will not be allowed.,none
644,Surveillance I: Data Handling for Infection Control  ,MDCH 644,Admission to the Community Health Sciences graduate program or consent of the program. ,Credit for Community Health Sciences 644 and Medical Science 647.10 will not be allowed.,none
645,Surveillance II: Principles of Surveillance,MDCH 645,Community Health Sciences 644 or Medical Science 647.10 and admission to the Community Health Sciences graduate program or consent of the program.  ,Credit for Community Health Sciences 645 and Medical Science 647.11 will not be allowed.,none
646,Introduction to Public Health Surveillance,MDCH 646,Community Health Sciences 610 and 640 or Medical Science 643.01 and 647.01 and admission to the Community Health Sciences graduate program or consent of the program.  ,Credit for Community Health Sciences 646 and Medical Science 647.12 will not be allowed.,none
647,Clinical Epidemiology ,MDCH 647,Community Health Sciences 610 and 640 or Medical Science 643.01 and 647.01 and admission to the Community Health Sciences graduate program with a clinical background or consent of the program.  ,Credit for Community Health Sciences 647 and Medical Science 647.15 will not be allowed.,none
648,Online Basic Infection Control,MDCH 648,Admission to the Community Health Sciences graduate program or consent of the program.,Credit for Community Health Sciences 648 and Medical Science 660 will not be allowed.,none
649,Epidemiology of Infectious Diseases,MDCH 649,Admission to the Community Health Sciences graduate program or consent of the program.,none,none
660,Foundations of Health Services Research,MDCH 660,Admission to the Community Health Sciences graduate program or consent of the program.,Credit for Community Health Sciences 660 and Medical Science 645.18 will not be allowed.,none
661,Health Economics I ,MDCH 661,Admission to the Community Health Sciences graduate program or consent of the program.,Credit for Community Health Sciences 661 and Medical Science 679 will not be allowed.,none
662,Economic Evaluation,MDCH 662,Admission to the Community Health Sciences graduate program or consent of the program.,Credit for Community Health Sciences 662 and Medical Science 659.08 will not be allowed.,none
663,Decision Analysis in Health Economic,MDCH 663,Community Health Sciences 662 or Medical Science 659.08 and admission to the Community Health Sciences graduate program or consent of the program.  ,Credit for Community Health Sciences 663 and Medical Science 659.06 will not be allowed.,none
664,Administrative Data Analysis Methodology ,MDCH 664,Minimum grade of "B+" in Community Health Sciences 610 and 640 or Medical Science 643.01 and 647.01 and consent of the program.,Credit for Community Health Sciences 664 and Medical Science 659.07 will not be allowed.,none
665,Leadership in Health Care Organizations ,MDCH 665,Admission to the Community Health Sciences graduate program or consent of the program.,Credit for Community Health Sciences 665 and Medical Science 645.10 will not be allowed.,none
666,Health Policy,MDCH 666,Admission to the Community Health Sciences graduate program or consent of the program.,Credit for Community Health Sciences 666 and Medical Science 645.15 will not be allowed.,none
667,Introduction to the Legal and Ethical Framework of Health Care in Canada  ,MDCH 667,Admission to the Community Health Sciences graduate program or consent of the program.,Credit for Community Health Sciences 667 and Medical Science 645.17 will not be allowed.,none
680,Foundations of Population/Public Health,MDCH 680,Admission to the Community Health Sciences graduate program or Public Health and Preventative Medicine program or consent of the program.,Credit for Community Health Sciences 680 and Medical Science 651.04 will not be allowed.,none
681,Health Research Methods,MDCH 681,Community Health Sciences 610 or Medical Science 643.01 and admission to in the Community Health Sciences graduate program or consent of the program.  ,Credit for Community Health Sciences 681 and Medical Science 659.02 will not be allowed.,none
683,Introduction to Qualitative Health Research for the Health Sciences,MDCH 683,Admission to the Community Health Sciences graduate program or consent of the program.,Credit for Community Health Sciences 683 and Medical Science 659.05 will not be allowed.,none
687,Environmental Health,MDCH 687,Admission to the Community Health Sciences graduate program or the Public Health and Preventative Medicine program or consent of the program.,Credit for Community Health Sciences 687 and Medical Science 651.06 will not be allowed.,none
689,Global Health and Development,MDCH 689,Admission to the Community Health Sciences graduate program or consent of the program.,Credit for Community Health Sciences 689 and Medical Science 651.08 will not be allowed.,none
700,Community Health Directed Study,MDCH 700,Consent of the program.,none,none
710,Advanced Topics in Biostatistics,MDCH 710,Consent of the program.,Credit for Community Health Sciences 710 and Medical Science 712.01 will not be allowed.,none
720,Pro Doctoral Seminar,MDCH 720,none,none,none
730,Doctoral Medical Education Research Seminar,MDCH 730,Admission to the Medical Education Specialization in the PhD program in Community Health Sciences.  ,none,none
740,Advanced Epidemiology,MDCH 740,Community Health Sciences 640 or Medical Science 647.01 and admission to the Community Health Sciences graduate program or consent of the program.    ,Credit for Community Health Sciences 740 and Medical Science 709 will not be allowed.,none
741,Systematic Reviews and Meta-Analysis,MDCH 741,Community Health Sciences 610 or Medical Science 643.01 and Community Health Sciences 640 or Medical Science 647.01 and admission to the Community Health Sciences graduate program$ or consent of the program.  ,Credit for Community Health Sciences 741 and Medical Science 711 will not be allowed.,none
742,Advanced Topics in Epidemiology,MDCH 742,Community Health Sciences 640 or Medical Science 647.01 and consent of the program.,Credit for Community Health Sciences 742 and Medical Science 712.02 will not be allowed.,none
760,Advanced Topics in Health Services Research,MDCH 760,Community Health Sciences 660 or Medical Science 645.18 and consent of the program.,Credit for Community Health Sciences 760 and Medical Science 712.03 will not be allowed.,none
761,Advanced Methods in Health Research,MDCH 761,Community Health Sciences 681 or Medical Science 659.02 and admission to the Community Health Sciences graduate program$ or consent of the program.  ,Credit for Community Health Sciences 761 and Medical Science 705 will not be allowed.,none
780,Advanced Topics in Population/Public Health,MDCH 780,Community Health Sciences 680 or Medical Science 651.04 and consent of the program.,Credit for Community Health Sciences 780 and Medical Science 712.04 will not be allowed.,none
