571,Aeroelasticity ,ENME 571,Mechanical Engineering 479.,none,none
572,Computational Fluid Dynamics ,ENME 572,Engineering 407 and Mechanical Engineering 495.,Credit for Mechanical Engineering 572 and any of 519.04$ 619.22 or 672 will not be allowed. ,none
573,Design and Manufacturing of Lightweight Structures ,ENME 573,Manufacturing Engineering 417 and Mechanical Engineering 479. ,none,none
574,Propulsion ,ENME 574,Mechanical Engineering 485 and 495.,none,none
583,Mechanical Systems in Buildings,ENME 583, Mechanical Engineering 471; and Mechanical Engineering 485 or Energy Engineering 560.,none,none
585,Control Systems,ENME 585, Mechanical Engineering 461.,none,none
587,Continuum Mechanics,ENME 587,Mechanical Engineering 479 and 495.,Credit for Mechanical Engineering 587 and 519.09 will not be allowed.,none
595,Gas Dynamics,ENME 595, Mechanical Engineering 495.,none,none
597,Turbomachinery,ENME 597, Mechanical Engineering 485 and 495.,none,none
599,Vibrations and Machine Dynamics,ENME 599, Mechanical Engineering 473 or Energy Engineering 460.,none,none
603,Physical Fluid Dynamics,ENME 603,none,none,none
605,Combustion Processes,ENME 605,none,none,none
607,Mechanics of Compressible Flow,ENME 607,none,none,none
613,Research Seminar I,ENME 613,none,none,none
615,Instrumentation,ENME 615,none,none,none
616,Environmental Fluid Mechanics,ENME 616,none,Credit for Mechanical Engineering 616 and any of Environmental Engineering 616$ 619.11 or Mechanical Engineering 619.06 will not be allowed.,none
619,Special Problems,ENME 619,Consent of the Department.  ,none,none
620,Geomatics Engineering for Pipeline Systems,ENME 620,none,Credit for Mechanical Engineering 620 and 619.10 will not be allowed.  ,none
622,Pump and Compressor Stations,ENME 622,none,Credit for Mechanical Engineering 622 and 619.11 will not be allowed.  ,none
624,Fundamentals of Pipeline Economics,ENME 624,none,Credit for Mechanical Engineering 624 and 619.12 will not be allowed.,none
626,Corrosion Science in the Pipelines Industry,ENME 626,none,Credit for Mechanical Engineering 626 and 619.12 will not be allowed.  ,none
628,Pipeline Coatings,ENME 628,none,Credit for Mechanical Engineering 628 and 619.27 will not be allowed,none
630,Fundamentals of Liquid Hydraulics in Pipeline Systems,ENME 630,none,Credit for Mechanical Engineering 630 and 619.49 will not be allowed.  ,none
631,Numerical Methods for Engineers,ENME 631,none,none,none
632,Fundamentals of Gas Hydraulics in Pipeline Systems,ENME 632,none,Credit for Mechanical Engineering 632 and 619.40 will not be allowed.,none
633,Mathematical Techniques for Engineers,ENME 633,none,none,none
634,Pipeline Geotechnical Engineering,ENME 634,none,Credit for Mechanical Engineering 634 and 619.57 will not be allowed.,none
636,Structural Analysis of Buried Steel Pipeline Systems,ENME 636,none,Credit for Mechanical Engineering 636 and 619.67 will not be allowed.,none
637,Thermal Systems Analysis,ENME 637,none,none,none
638,Failure and Fracture Mechanics in the Pipeline Industry,ENME 638,none,Credit for Mechanical Engineering 638 and either 619.74 or 667 will not be allowed.,none
639,Numerical Methods for Computational Fluid Dynamics,ENME 639,none,none,none
640,Stress Corrosion Cracking of Materials,ENME 640,none,Credit for Mechanical Engineering 640 and 619.90 will not be allowed.,none
641,Advanced Control Systems,ENME 641,none,none,none
642,Construction and Project Management,ENME 642,Admission to the Graduate Certificate in Pipeline Engineering.  ,none,none
643,Optimal and Adaptive Control,ENME 643,none,none,none
644,Welding and Joining Processes,ENME 644,Admission to the Graduate Certificate in Pipeline Engineering.  ,none,none
647,Finite Element Method,ENME 647,none,Credit for Mechanical Engineering 647 and 619.01 will not be allowed. ,none
650,Mobile Robotics,ENME 650,none,none,none
653,Advanced Continuum Mechanics,ENME 653,none,none,none
661,Mechatronics Design Laboratory I ,ENME 661,none,Credit for Mechanical Engineering 661 and either 560 or 660 will not be allowed. ,none
662,Mechatronics Design Laboratory II,ENME 662,none,Credit for Mechanical Engineering 662 and either 560 or 660 will not be allowed.  ,none
663,Advanced Muscle Mechanics and Physiology,ENME 663, Consent of the Department.,none,none
664,Pipeline Design,ENME 664,Admission to the Graduate Certificate in Pipeline Engineering.  ,none,none
665,Elements of Materials Engineering,ENME 665,none,none,none
667,Fracture Mechanics,ENME 667,none,Credit for Mechanical Engineering 667 and either 619.74 or 638 will not be allowed.,none
668,Pipeline Economics,ENME 668,Admission to the Graduate Certificate in Pipeline Engineering.  ,none,none
669,Fatigue of Materials,ENME 669,none,none,none
670,Aerodynamics,ENME 670,Consent of the Department. ,Credit for Mechanical Engineering 670 and either 519.06 or 619.31 will not be allowed.,none
672,Computational Fluid Dynamics ,ENME 672,none,Credit for Mechanical Engineering 672 and either 519.04 or 619.22 will not be allowed.  ,none
674,Gas and Liquid Hydraulics,ENME 674,Admission to the Graduate Certificate in Pipeline Engineering.,none,none
675,Materials Selection and Metallurgy,ENME 675,Admission to the Graduate Certificate in Pipeline Engineering.  ,none,none
676,Pipeline Stress Analysis,ENME 676,Admission to the Graduate Certificate in Pipeline Engineering.  ,none,none
677,Geotechnical Aspects in Pipeline Engineering,ENME 677,Admission to the Graduate Certificate in Pipeline Engineering.  ,none,none
678,Environmental Impact and Regulatory Matters,ENME 678,Admission to the Graduate Certificate in Pipeline Engineering.  ,none,none
680,Operation and Maintenance,ENME 680,Admission to the Graduate Certificate in Pipeline Engineering.  ,none,none
682,Automation and Control Systems,ENME 682,Admission to the Graduate Certificate in Pipeline Engineering.,none,none
683,Applications of 3D Rigid Body Mechanics in Biomechanics,ENME 683,none,none,none
684,Corrosion$ Cracking$ and Coatings,ENME 684,Admission to the Graduate Certificate in Pipeline Engineering.  ,none,none
685,Biomechanics of Human Movement,ENME 685, Consent of the Department.,Credit for Mechanical Engineering 685 and Kinesiology 685 will not  be allowed.,none
686,Integrity Management,ENME 686,Admission to the Graduate Certificate in Pipeline Engineering.,none,none
688,Pipeline In-Line Inspection Technologies,ENME 688,Admission to the Graduate Certificate in Pipeline Engineering.,none,none
689,Pipeline Leak Detection Technologies,ENME 689,Admission to the Graduate Certificate in Pipeline Engineering.,none,none
698,Graduate Project,ENME 698,Consent of the Department.,none,none
708,Turbulence,ENME 708,none,none,none
713,Research Seminar II,ENME 713,none,none,none
