421,Performance Practicum V,MUSI 421,Music 323 and admission to the BMus (Composition$ Music History and Theory$ or Integrated Studies) program. Students not admitted to the stated BMus programs may register with an audition and consent of the Division Chair$ Music.,none,none
423,Performance Practicum VI,MUSI 423,Music 421 and admission to the BMus (Composition$ Music History and Theory$ or Integrated Studies) program. Students not admitted to the stated BMus programs may register with an audition and consent of the Division Chair$ Music.,none,none
427,Professional Seminar in Music Performance I,MUSI 427,Music 323 and admission to the BMus (Performance) program.,none,Music 462.
429,Jazz Improvisation,MUSI 429,Music 211 and admission to the music major or minor.    ,none,none
441,Composition III,MUSI 441,Music 343 and consent of the Division Chair$ Music.,none,none
443,Composition IV,MUSI 443,Music 441 and consent of the Division Chair$ Music.,none,none
445,Counterpoint,MUSI 445,Music 313.,none,none
447,Orchestration,MUSI 447,Music 313.,none,none
451,Electroacoustic Music,MUSI 451,none,none,none
453,Computer Applications in Music,MUSI 453,none,none,none
462,Junior Performance Project,MUSI 462,Admission to the BMus (Performance) program.    ,none,none
511,Selected Topics in Theory and Composition,MUSI 511,3 units from Music 415$ 417$ 445$ 447$ 451.,none,none
513,Seminar in Theory and Composition,MUSI 513,3 units from Music 415$ 417$ 445$ 447$ 451.   ,none,none
521,Performance Practicum VII,MUSI 521,Music 423 and admission to the BMus (Composition$ Music History and Theory$ or Integrated Studies) program. Students not admitted to the stated BMus programs may register with an audition and consent of the Division Chair$ Music.,none,none
523,Performance Practicum VIII,MUSI 523,Music 521 and admission to the BMus (Composition$ Music History and Theory$ or Integrated Studies) program. Students not admitted to the stated BMus programs may register with an audition and consent of the Division Chair$ Music.,none,none
525,Topics in Music Performance,MUSI 525,Admission to the BMus or BA(Music) Program and consent of the Division Chair$ Music.,none,none
527,Professional Seminar in Music Performance II,MUSI 527,Music 427 and admission to the BMus (Performance) program.,none,Music 562.
531,Research Techniques and Bibliography of Music,MUSI 531,3 units from Music 332$ 333$ 336.,none,none
533,Selected Topics in Musicology,MUSI 533,3 units from Music 332$ 333$ 336.,none,none
535,Studies in the Music of Selected Composers,MUSI 535,3 units from Music 332$ 333$ 336.,none,none
551,Networked Music Performance ,MUSI 551,none,none,none
552,Topics in Sonic Arts,MUSI 552,none,none,none
560,Senior Project ,MUSI 560,Consent of the Division Chair$ Music.,none,none
561,Independent Study,MUSI 561,Consent of the Division Chair$ Music.,none,none
562,Senior Performance Project,MUSI 562,Admission to the BMus (Performance) program$ Music 313 and 3 units from 333 or 336.,none,none
611,Selected Topics in Theory and Composition,MUSI 611,none,none,none
613,Seminar in Theory and Composition,MUSI 613,none,none,none
615,Pedagogy of Music Theory,MUSI 615,none,none,none
621,Advanced Performance Practicum I,MUSI 621,none,none,none
623,Advanced Performance Practicum II,MUSI 623,Music 621 or Music Performance 691.,none,none
625,Topics in Music Performance,MUSI 625,none,none,none
629,Studies at the Banff Centre,MUSI 629,none,none,none
631,Research Techniques and Bibliography of Music,MUSI 631,none,none,none
633,Selected Topics in Musicology,MUSI 633,none,none,none
641,Composition,MUSI 641,none,none,none
645,Composition Seminar,MUSI 645,Consent of the Division Chair$ Music.,none,none
651,Selected Topics in Electroacoustic Music,MUSI 651,none,none,none
653,Projects in Computer Music,MUSI 653,none,none,none
661,Independent Study,MUSI 661,none,none,none
711,Advanced Topics in Theory and Composition,MUSI 711,none,none,none
733,Selected Topics in Musicology,MUSI 733,none,none,none
741,Composition,MUSI 741,none,none,none
751,Advanced Topics in Electroacoustic Music,MUSI 751,none,none,none
753,Advanced Projects in Computer Music,MUSI 753,none,none,none
761,Independent Study,MUSI 761,none,none,none
