600,Research Methodology in Education,EDER600,Admission to a graduate program in Educational Research, or the consent of Graduate Programs in Education.	,Credit for Educational Research 600 and 603.21 will not be allowed.,none
602,Program and Practice Evaluation ,EDER602,Admission to a graduate program in Educational Research or consent of Graduate Programs in Education.
 ,Credit for Educational Research 602 and 603.24 will not be allowed.,none
681,Studying Curriculum,EDER681,Admission to a graduate program in Educational Research.,Credit for Educational Research 681 and any of 665, 669.27 or 699.42 will not be allowed.,none
682,Conceptualizing Interpretive Inquiry,EDER682,Admission to a graduate program in Educational Research.,none,none
683,Curriculum Development, Implementation and Assessment,EDER683,Admission to a graduate program in Educational Research.,none,none
684,Contemporary Themes in Critical Pedagogy and Social Justice,EDER684,Admission to a graduate program in Educational Research.,none,none
685,Interpretive Curriculum Discourses,EDER685,Admission to a graduate program in Educational Research.,none,none
687,Interpretive Study of Curriculum I,EDER687,Admission to a graduate program in Educational Research.,Credit for Educational Research 687 and either 681 or 683 are not allowed.,none
688,Interpretive Study of Curriculum II,EDER688,Admission to a graduate program in Educational Research.,Credit for Educational Research 688 and 685 is not allowed.,none
689,Aspects of School Curriculum,EDER689,Admission to a graduate program in Educational Research.,none,none
692,Collaboratory of Practice,EDER692,Admission to a graduate program in Educational Research.,none,none
693,Interpretive Study of Curriculum,EDER693,Admission to a graduate program in Educational Research.,none,none
696,Special Topics in Education,EDER696,Admission to the Bridge to Teaching program or consent of the program.,Credit for Educational Research 696 and any of Education Bridge to Teaching 601, 602, 603, 604, 605 or 606 will not be allowed.,none
697,Special Topics,EDER697,Admission to a graduate program in Educational Research.,none,none
698,Special Topics,EDER698,Admission to a graduate program in Educational Research.,none,none
700,Seminar for First-Year Doctoral Students,EDER700,Admission to a doctoral program in Educational Research.,none,none
701,Advanced Research Methodologies ,EDER701,Admission to a doctoral program in Educational Research.,none,none
703,Directed Study,EDER703,Admission to a doctoral program in Educational Research.,none,none
705,Doctoral Seminar in Educational Leadership,EDER705,Admission to a doctoral program in Educational Research.,none,none
707,Collaboratory of Practice I,EDER707,Admission to a doctoral program in Educational Research.,none,none
708,Collaboratory of Practice II,EDER708,Admission to a doctoral program in Educational Research.,none,none
709,Dissertation Seminar I,EDER709,Admission to a doctoral program in Educational Research.,none,none
710,Dissertation Seminar II,EDER710,Admission to a doctoral program in Educational Research.,none,none
711,Advanced Research Methodologies I,EDER711,Admission to a doctoral program in Educational Research.,none,none
712,Advanced Research Methodologies II,EDER712,Admission to a doctoral program in Educational Research.
 ,none,none
713,Participatory Research Methods ,EDER713,Admission to a doctoral program in Educational Research or consent of Graduate Programs in Education.
  ,Credit for Educational Research 713 and either 701.06 or 701.09 will not be allowed.,none
714,Action Research Methods ,EDER714,Admission to a doctoral program in Educational Research or consent of Graduate Programs in Education.,Credit for Educational Research 714 and 701.08 will not be allowed.,none
715,Advanced Topics in Educational Research,EDER715,Admission to a doctoral program in Educational Research.,none,none
716,Design-Based Research ,EDER716,Admission to a doctoral program in Educational Research or consent of Graduate Programs in Education.,Credit for Educational Research 716 and 701.07 will not be allowed.
 ,none
718,Research Design and Statistics II ,EDER718,Admission to a doctoral program in Educational Research or consent of Graduate Programs in Education.,Credit for Educational Research 718 and 701.11 will not be allowed.,none
719,Advanced Special Topics in Educational Leadership,EDER719,Admission to a doctoral program in Educational Research.,none,none
720,Advanced Approaches to Interpretive Inquiry ,EDER720,Admission to a doctoral program in Educational Research or consent of Graduate Programs in Education.,Credit for Educational Research 720 and 701.10 will not be allowed.,none
724,Advanced Approaches to Phenomenology and Hermeneutics ,EDER724,Admission to a doctoral program in Educational Research or consent of Graduate Programs in Education.,Credit for Educational Research 724 and 701.13 will not be allowed.,none
726,Ethnographic Research Approaches in Education ,EDER726,Admission to a doctoral program in Educational Research or consent of Graduate Programs in Education.,Credit for Educational Research 726 and 701.12 will not be allowed.,none
733,Advanced Workplace and Adult Learning,EDER733,Admission to a doctoral program in Educational Research.,none,none
735,Advanced Topics in Adult Learning,EDER735,Admission to a doctoral program in Educational Research.,none,none
741,Advanced Seminar in Theory and Research in Literacy Education,EDER741,Admission to a doctoral program in Educational Research.,none,none
762,Theory and Research in Leading Language and Literacy ,EDER762,Admission to a doctoral program in Educational Research.
 ,none,none
764,Advanced Language and Literacy: Theory and Research ,EDER764,Admission to a doctoral program in Educational Research.,none,none
768,Theory and Research in Languages and Diversity,EDER768,Admission to a doctoral program in Educational Research.,none,none
770,Historical and Philosophical Foundations in Learning Sciences,EDER770,Admission to a doctoral program in Educational Research.,none,none
771,Doctoral Seminar in Educational Technology,EDER771,Admission to a doctoral program in Educational Research.,none,none
772,Advanced Seminar in Design ,EDER772,Admission to a doctoral program in Educational Research.
  ,none,none
773,Advanced Seminar in Design and Development of Learning,EDER773,Admission to a doctoral program in Educational Research.,none,none
774,Leadership, Learning, and Systemic Change ,EDER774,Admission to a doctoral program in Educational Research.,none,none
775,Advanced Seminar in Technology Enabled Learning Environments ,EDER775,Admission to a doctoral program in Educational Research.,none,none
777,Advanced Seminar in Leading Systemic Change ,EDER777,Admission to a doctoral program in Educational Research.,none,none
778,Advanced Learning Sciences ,EDER778,Admission to a doctoral program in Educational Research.,none,none
779,Advanced Educational Technology,EDER779,Admission to a doctoral program in Educational Research.,none,none
780,Interpretive Study of Curriculum III,EDER780,Admission to a doctoral program in Educational Research.,none,none
781,Conceptualizing Curriculum Research,EDER781,Admission to a doctoral program in Educational Research.,none,none
783,Advanced Topics in Curriculum and Learning,EDER783,Admission to a doctoral program in Educational Research.,none,none
784,Doctoral Seminar on Perspectives of Learning,EDER784,Admission to a doctoral program in Educational Research.,none,none
785,Advanced Study of Interpretive Curriculum Discourses,EDER785,Admission to a doctoral program in Educational Research.,none,none
786,Doctoral Seminar in Interpretive Curriculum Discourses,EDER786,Admission to a doctoral program in Educational Research.,none,none
787,Contemporary Themes in Critical Pedagogy and Social Justice,EDER787,Admission to a doctoral program in Educational Research.,none,none
798,Advanced Special Topics,EDER798,Admission to a doctoral program in Educational Research.
  ,none,none
