345,Twentieth-Century Dance History,DNCE 345,none,none,none
347,Modern and Contemporary Dance History,DNCE 347,Dance 267.,none,none
359,Dance Anatomy,DNCE 359,Dance 209 and 235.,Credit for Dance 359 and 309.05 will not be allowed.,none
363,Dance Science,DNCE 363,Dance 235; and Kinesiology 259 or Dance 359; and two of Dance 205$ 207$ 209$ 211$ 221. ,Credit for Dance 363 and 463 will not be allowed.,none
365,Pilates Conditioning,DNCE 365, Dance 235.,none,none
375,Complementary Dance Training Practices I,DNCE 375,Dance 235 and consent of the Division Chair$ Dance.,none,none
391,Dance and the Camera,DNCE 391,Dance 333.,none,none
395,Dance Performance Practicum II,DNCE 395, Consent of the Division Chair$ Dance. ,none,none
397,Dance Performance Practicum III,DNCE 397, Consent of the Division Chair$ Dance. ,none,Prerequisite or Corequisite: Dance 395.
405,Intermediate Contemporary Dance II,DNCE 405,Dance 307 and audition.,none,none
407,Intermediate Contemporary Dance III,DNCE 407,Dance 405. Audition required if Dance 405 was not completed in the previous term.  ,none,none
411,Intermediate Jazz Dance I,DNCE 411,Dance 313 and audition.,none,none
413,Intermediate Jazz Dance II,DNCE 413,Dance 411. Audition required if Dance 411 was not completed in the previous term.,none,none
421,Intermediate Ballet I,DNCE 421,Dance 323 and audition.,none,none
423,Intermediate Ballet II,DNCE 423,Dance 421. Audition required if Dance 421 was not completed in the previous term.	,none,none
427,Cross-Cultural Currents: Embodying Global Dance,DNCE 427,none,none,none
431,Creative Process III: Choreography,DNCE 431,Dance 333 and consent of the Division Chair$ Dance. ,Credit for Dance 431 and 430 will not be allowed.,none
433,Creative Process IV: Choreography,DNCE 433,Dance 431 and consent of the Division Chair$ Dance. ,Credit for Dance 433 and 430 will not be allowed.,none
435,Creative Process V: Research Creation,DNCE 435,Dance 405$ 433 and consent of the Division Chair$ Dance.   ,none,none
437,Dance Dramaturgy,DNCE 437,Dance 333.,none,none
447,Dance Pedagogy: Community Populations,DNCE 447,Dance 235$ 307 and 333.,none,none
449,Dance Pedagogy: Children and Youth,DNCE 449,Dance 235$ 307 and 333. ,none,none
465,Dance Psychology,DNCE 465,9 units in Dance and/or Psychology.,none,none
475,Complementary Dance Training Practices II,DNCE 475, Dance 375.,none,none
481,Cross-Cultural Currents: Theorizing Dancing Bodies,DNCE 481,Dance 345 or 347.,none,none
491,Design and Production for Dance,DNCE 491,60 units.,none,none
493,Dance Teaching Practicum,DNCE 493,Dance 447 and 449 and consent of the Division Chair$ Dance.,Credit for Dance 493 and either Dance Education 491 or 493 will not be allowed.,none
495,Dance Performance Practicum IV,DNCE 495, Consent of the Division Chair$ Dance. ,none,Prerequisite or Corequisite: Dance 397.
503,Special Topics in Dance Theory II,DNCE 503,Consent of the Division Chair$ Dance.,none,none
505,Advanced Contemporary Dance I,DNCE 505,Dance 407 and audition.,none,none
507,Advanced Contemporary Dance II,DNCE 507,Dance 505. Audition required if Dance 505 was not completed in the previous term.,none,none
531,Senior Project,DNCE 531,Dance 435 and admission to the BFA Dance program.,none,none
571,Directed Studies,DNCE 571, Consent of the Division Chair$ Dance.,none,none
575,Travel Study ,DNCE 575,Consent of the Division Chair$ Dance.,none,none
581,Advanced Topics in Dance Practices,DNCE 581,Consent of the Division Chair$ Dance. ,none,none
591,Professional Development,DNCE 591,Dance 407 or 413$ 78 units and consent of the Division Chair$ Dance.,none,none
681,Special Topics in Dance,DNCE 681, Consent of the Division Chair$ Dance.,none,none
